longitude,latitude,year,county,url,siteID
-080.6359,0039.6185,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6359_Y0039.6185.png,9a8699b7-1835-5ef9-8ba0-049b7975f24e
-080.6620,0039.4872,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6620_Y0039.4872.png,9a7b2fb6-d1cc-5d7b-afee-860d3416b6f2
-080.6895,0039.5054,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6895_Y0039.5054.png,c6c5a43a-7222-5d03-9d12-2b8ff560cf2d
-080.6853,0039.4765,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6853_Y0039.4765.png,bbb88479-4510-53d8-843d-0ba5c297ea10
-080.6472,0039.6084,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6472_Y0039.6084.png,8f4ae3a7-52e6-5d96-b2e1-82302f445c89
-080.6574,0039.5939,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6574_Y0039.5939.png,5d0657e5-c42d-569b-905b-e2031c2800e2
-080.7005,0039.4864,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.7005_Y0039.4864.png,f7e2c978-7e66-5f60-bb1b-be322065af8d
-080.7006,0039.4821,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.7006_Y0039.4821.png,8cdea901-8b22-5421-8c3f-f8bdde54f6c0
-080.6437,0039.6050,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6437_Y0039.6050.png,e81eedcf-e73b-5649-a06a-cb2b0eb7f1d2
-080.6458,0039.6109,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6458_Y0039.6109.png,35d90e0e-8ac6-5b7b-b6e3-35ec4787011e
-080.6635,0039.5839,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6635_Y0039.5839.png,ea3d88fa-679b-55eb-91b3-75fa317d58d9
-080.6664,0039.5907,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6664_Y0039.5907.png,dda89e5e-7073-50fc-93b9-e811dab01e85
-080.6370,0039.6138,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6370_Y0039.6138.png,2784a7b0-0e33-528f-84d8-e249347abd45
-080.6525,0039.6091,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6525_Y0039.6091.png,ca444b59-593b-5840-af6c-67dd51692964
-080.6966,0039.5031,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6966_Y0039.5031.png,2aaeac8d-295d-5a48-99fc-a34f793a582a
-080.6038,0039.4587,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6038_Y0039.4587.png,a295fad9-744d-5c46-85a1-4d109e433013
-080.6559,0039.5965,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6559_Y0039.5965.png,570a62c2-6f47-5b4b-b813-11b6f27cb700
-080.6987,0039.5109,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6987_Y0039.5109.png,6048d210-bd0f-5c1a-a051-7e674eb58fe5
-080.7001,0039.4746,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.7001_Y0039.4746.png,37954e8a-7f0f-5a37-b4f6-fe24fad37925
-080.6990,0039.5006,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6990_Y0039.5006.png,21f634b2-5672-586a-b79e-e4886c98b6c9
-080.6433,0039.6117,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6433_Y0039.6117.png,03cbb541-aebf-5dab-829c-08a79c450d71
-080.6485,0039.6057,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6485_Y0039.6057.png,36975da2-6e83-5833-8974-20fa05048813
-080.6688,0039.5862,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6688_Y0039.5862.png,901295f6-5abb-523b-b1f5-d1f41be01dc7
-080.5351,0039.5056,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.5351_Y0039.5056.png,631133d4-a886-5d00-ac96-8bf7709e6407
-080.6876,0039.4831,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6876_Y0039.4831.png,cfa0d019-40de-54d2-89cf-1b198e5acc26
-080.6708,0039.4905,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6708_Y0039.4905.png,e47be807-81b8-5090-9a7e-1d75853ee642
-080.6733,0039.4792,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6733_Y0039.4792.png,878f7c61-5783-517b-ae38-59528ac7f309
-080.6648,0039.5823,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6648_Y0039.5823.png,c17600c3-7631-5eb5-b742-ea1e7f03c7c9
-080.6632,0039.5865,2007,Wetzel,https://s3.amazonaws.com/FrackFinder/CricketFrog/Wetzel/2007/2007_X-080.6632_Y0039.5865.png,38ba4067-323b-5bb4-bff8-749c5102c1f6
