longitude,latitude,year,county,url,siteID
-080.5179,0039.2012,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.5179_Y0039.2012.png,17e7f446-cc10-593d-be9e-3a7894c048a8
-080.1854,0039.2448,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.1854_Y0039.2448.png,81f1ca1e-1bcb-513c-b045-e4bf072e0a99
-080.3361,0039.2548,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3361_Y0039.2548.png,2eaa6edf-2b4b-5d20-919f-59d184584ec8
-080.3122,0039.2195,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3122_Y0039.2195.png,6a724f5b-cb14-5115-9efd-870c62579cfa
-080.3010,0039.4348,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3010_Y0039.4348.png,6cdbfdc9-779b-5b05-9cbd-61982e0fbfba
-080.3205,0039.4153,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3205_Y0039.4153.png,6cde79a5-b634-5ddf-9632-8d8dfcdef4d6
-080.3197,0039.3568,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3197_Y0039.3568.png,fe003238-3273-5f97-a8da-909307211321
-080.3162,0039.3831,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3162_Y0039.3831.png,7ba887c4-4df0-5aa4-a4f1-eb517c342869
-080.2048,0039.3001,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2048_Y0039.3001.png,db833fbd-2bc6-5643-b220-5187375ae22d
-080.3231,0039.2501,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3231_Y0039.2501.png,0c2c4950-36e4-58aa-895f-80c3ddd8b05a
-080.2487,0039.2302,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2487_Y0039.2302.png,6edade0d-42a9-576d-8849-ea60f381e0a2
-080.3313,0039.4332,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3313_Y0039.4332.png,1efacb7e-e1fc-5780-a518-c656528b43fa
-080.3285,0039.4308,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3285_Y0039.4308.png,df69ca07-a87d-5b98-a4be-9f441d1b0689
-080.2701,0039.2648,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2701_Y0039.2648.png,6ee71cc1-59f2-5a55-92c3-4a5b8c033901
-080.3229,0039.3118,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3229_Y0039.3118.png,f591ffde-4d8a-5b4c-86f5-97fccb33837a
-080.2376,0039.2952,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2376_Y0039.2952.png,b5fd0091-d8f3-5a6a-8d89-84e45759b4b9
-080.2462,0039.2791,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.2462_Y0039.2791.png,56eb3435-21c6-5335-93ef-e5a01951f703
-080.3038,0039.3083,2011,Harrison,https://s3.amazonaws.com/FrackFinder/CricketFrog/Harrison/2011/2011_X-080.3038_Y0039.3083.png,0faf2f42-0a2c-5cb3-a6de-176baa92101a
