longitude,latitude,year,county,url,siteID
-080.6751,0039.7725,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6751_Y0039.7725.png,71c78958-fc60-50f0-875b-7ce9fc2388ba
-080.5980,0039.7663,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.5980_Y0039.7663.png,af13a331-9efe-518c-b3f2-53da5421af37
-080.6991,0039.7228,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6991_Y0039.7228.png,7a9fab91-16d6-5943-a89d-cbe6b1b1b9ce
-080.6980,0039.7223,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6980_Y0039.7223.png,9ba5ead7-7cdb-5623-be38-bfe8836b455f
-080.6721,0039.7240,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6721_Y0039.7240.png,8809c4be-d9f0-5f71-9f64-6f46569a6349
-080.6066,0039.7586,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6066_Y0039.7586.png,3507ff20-4d4d-558a-a685-4778f98a4b56
-080.6337,0039.8501,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6337_Y0039.8501.png,7c6cb19e-b66e-54b3-926d-34bb21d70d23
-080.6811,0039.8920,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6811_Y0039.8920.png,77cd3f6a-833a-5d68-a885-0666f799efad
-080.6661,0039.9102,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6661_Y0039.9102.png,95046e00-6794-5b7a-b768-82ed351f6e64
-080.7768,0039.7759,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.7768_Y0039.7759.png,d8c15711-113e-5921-bacb-bb7836b1c44c
-080.6718,0039.7554,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6718_Y0039.7554.png,2ac4a011-906b-5bba-abfa-cd0c1d66b858
-080.6882,0039.8569,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6882_Y0039.8569.png,5659b40c-31e2-5d99-afcc-e7fe1ac0a072
-080.7119,0039.7217,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.7119_Y0039.7217.png,53474d59-62b9-5674-9e64-f17e3054d6a1
-080.6169,0039.7586,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6169_Y0039.7586.png,32f3bc92-2901-5976-8d0c-4967eaf5fa44
-080.7075,0039.9357,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.7075_Y0039.9357.png,0de80131-a16e-5573-b710-58f32776ff61
-080.7167,0039.9618,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.7167_Y0039.9618.png,fa7de243-02b1-5585-9e13-24d92d5c661d
-080.6235,0039.7342,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6235_Y0039.7342.png,a624349e-da89-5494-9132-777c32ce68f0
-080.6319,0039.7510,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6319_Y0039.7510.png,11af7498-d0fb-5f26-86c2-49e19deac006
-080.6051,0039.7569,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6051_Y0039.7569.png,86b18699-05c1-559a-9d8d-830fcaaa111c
-080.6080,0039.8850,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6080_Y0039.8850.png,6832c4d5-9d63-5e5f-ab1c-941b4045d5f5
-080.6334,0039.9306,2009,Marshall,https://s3.amazonaws.com/FrackFinder/CricketFrog/Marshall/2009/2009_X-080.6334_Y0039.9306.png,2122b42c-5e53-59fa-88ca-0dd020f19284
